Fibanachi	eps=	0,1	Func index=	0	
a	b	x1	x2	f1	f2	function_calls	b - a	
0,10979865298253028	0,10997313046543422	0,10986844397569186	0,10990334068997484	0,8976329724248776	0,8976329856019156	20	0,00017447748290394527	
0,10979865298253028	0,10990334068997484	0,1098335488850118	0,10986844397569186	0,8976329769491943	0,8976329724248776	21	0,00010468770744456735	
0,1098335488850118	0,10990334068997484	0,10986844397569186	0,10986844478749333	0,8976329724248776	0,8976329724248776	21	6,979180496304027e-05	
Fibanachi	eps=	0,00010000000000000002	Func index=	1	
a	b	x1	x2	f1	f2	function_calls	b - a	
6	9,9	7,4896674441852715	8,41033255581473	6,302862982638711	6,1007772626692525	2	3,9000000000000004	
7,4896674441852715	9,9	8,41033255581473	8,979334887677672	6,1007772626692525	6,307049612747227	3	2,410332555814729	
7,4896674441852715	8,979334887677672	8,058669775355343	8,41033255581473	6,152809516812126	6,1007772626692525	4	1,4896674434924	
8,058669775355343	8,979334887677672	8,41033255581473	8,627672106525415	6,1007772626692525	6,114443243998395	5	0,9206651123223288	
8,058669775355343	8,627672106525415	8,276009325373158	8,41033255581473	6,113063965860128	6,1007772626692525	6	0,569002331170072	
8,276009325373158	8,627672106525415	8,41033255581473	8,493348875390975	6,1007772626692525	6,100122950825735	7	0,3516627811522568	
8,41033255581473	8,627672106525415	8,493348875390975	8,544655787377387	6,100122950825735	6,103076020183735	8	0,217339550710685	
8,41033255581473	8,544655787377387	8,46163946822936	8,493348875390975	6,099637965429539	6,100122950825735	9	0,13432323156265724	
8,41033255581473	8,493348875390975	8,442041962711693	8,46163946822936	6,0998051657369325	6,099637965429539	10	0,08301631957624522	
8,442041962711693	8,493348875390975	8,46163946822936	8,473751369608657	6,099637965429539	6,0997098546883395	11	0,05130691267928178	
8,442041962711693	8,473751369608657	8,454153863826338	8,46163946822936	6,099661185841579	6,099637965429539	12	0,031709406896963444	
8,454153863826338	8,473751369608657	8,46163946822936	8,466265764940983	6,099637965429539	6,099649281766651	13	0,019597505782318336	
8,454153863826338	8,466265764940983	8,458780160273312	8,46163946822936	6,099640816058088	6,099637965429539	14	0,012111901114645107	
8,458780160273312	8,466265764940983	8,46163946822936	8,463406456720286	6,099637965429539	6,099639954184232	15	0,007485604667671453	
8,458780160273312	8,463406456720286	8,460547148499586	8,46163946822936	6,099638171183358	6,099637965429539	16	0,0046262964469736545	
8,460547148499586	8,463406456720286	8,46163946822936	8,462314136725862	6,099637965429539	6,099638385604242	17	0,0028593082206995746	
8,460547148499586	8,462314136725862	8,461221816731436	8,46163946822936	6,099637914874236	6,099637965429539	18	0,0017669882262758563	
8,460547148499586	8,46163946822936	8,46096480016097	8,461221816731436	6,099637963316512	6,099637914874236	19	0,0010923197297731946	
8,46096480016097	8,46163946822936	8,461221816731436	8,461382451822354	6,099637914874236	6,099637915370299	20	0,0006746680683900053	
8,46096480016097	8,461382451822354	8,461125435415347	8,461221816731436	6,099637925940387	6,099637914874236	21	0,0004176516613849657	
8,461125435415347	8,461382451822354	8,461221816731436	8,461286070669727	6,099637914874236	6,09963791223132	22	0,00025701640700681594	
8,461221816731436	8,461382451822354	8,461286070669727	8,461318197785987	6,09963791223132	6,099637912330451	23	0,00016063509091779338	
8,461221816731436	8,461318197785987	8,46125394374962	8,461286070669727	6,09963791223132	6,09963791223132	23	9,638105455067603e-05	
Fibanachi	eps=	0,00010000000000000002	Func index=	2	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	6,283185307179586	2,3999632295379723	3,8832220776416135	-7,003410273549428	-2,646091981660402	2	6,283185307179586	
0	3,8832220776416135	1,483258847677266	2,3999632295379723	-3,9390008915757817	-7,003410273549428	3	3,8832220776416135	
1,483258847677266	3,8832220776416135	2,3999632295379723	2,966517695354532	-7,003410273549428	-7,060041590934067	4	2,3999632299643476	
2,3999632295379723	3,8832220776416135	2,966517695354532	3,3166676120885685	-7,060041590934067	-6,052652622959602	5	1,4832588481036413	
2,3999632295379723	3,3166676120885685	2,7501131465355235	2,966517695354532	-7,268503538065696	-7,060041590934067	6	0,9167043825505963	
2,3999632295379723	2,966517695354532	2,6163677781941197	2,7501131465355235	-7,249944888698888	-7,268503538065696	7	0,5665544658165595	
2,6163677781941197	2,966517695354532	2,7501131465355235	2,832772326850267	-7,268503538065696	-7,224704982867986	8	0,3501499171604121	
2,6163677781941197	2,832772326850267	2,699026958346002	2,7501131465355235	-7,27418878572004	-7,268503538065696	9	0,21640454865614744	
2,6163677781941197	2,7501131465355235	2,667453966484295	2,699026958346002	-7,269739087061068	-7,27418878572004	10	0,13374536834140383	
2,667453966484295	2,7501131465355235	2,699026958346002	2,7185401547744696	-7,27418878572004	-7,273912713735972	11	0,08265918005122863	
2,667453966484295	2,7185401547744696	2,686967163013416	2,699026958346002	-7,273199757173214	-7,27418878572004	12	0,05108618829017475	
2,686967163013416	2,7185401547744696	2,699026958346002	2,7064803595425375	-7,27418878572004	-7,274357970004197	13	0,03157299176105344	
2,699026958346002	2,7185401547744696	2,7064803595425375	2,711086753515727	-7,274357970004197	-7,27429300418255	14	0,019513196428467605	
2,699026958346002	2,711086753515727	2,7036333522569844	2,7064803595425375	-7,274333317975831	-7,274357970004197	15	0,012059795169724996	
2,7036333522569844	2,711086753515727	2,7064803595425375	2,708239746167967	-7,274357970004197	-7,2743484653361135	16	0,007453401258742609	
2,7036333522569844	2,708239746167967	2,705392738820207	2,7064803595425375	-7,274354390831711	-7,274357970004197	17	0,004606393910982387	
2,705392738820207	2,708239746167967	2,7064803595425375	2,707152125383429	-7,274357970004197	-7,274356572492713	18	0,002847007347759778	
2,705392738820207	2,707152125383429	2,706064504598892	2,7064803595425375	-7,274357454187668	-7,274357970004197	19	0,001759386563222165	
2,706064504598892	2,707152125383429	2,7064803595425375	2,7067362703775766	-7,274357970004197	-7,274357762582118	20	0,0010876207845371688	
2,706064504598892	2,7067362703775766	2,7063204153717244	2,7064803595425375	-7,2743578965684765	-7,274357970004197	21	0,0006717657786845521	
2,7063204153717244	2,7067362703775766	2,7064803595425375	2,7065763261445563	-7,274357970004197	-7,2743579390862205	22	0,0004158550058521726	
2,7063204153717244	2,7065763261445563	2,7064163819115366	2,7064803595425375	-7,27435795937427	-7,274357970004197	23	0,0002559107728319354	
2,7064163819115366	2,7065763261445563	2,7064803595425375	2,7065123484513482	-7,274357970004197	-7,274357965946683	24	0,0001599442330197931	
2,7064163819115366	2,7065123484513482	2,7064483707581406	2,7064803595425375	-7,274357970004197	-7,274357970004197	24	9,596653981169823e-05	
Fibanachi	eps=	0,00010000000000000002	Func index=	3	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	1	0,38196600982440293	0,6180339901755971	5,474420448994616	7,838582505539453	2	1	
0	0,6180339901755971	0,23606797716322708	0,38196600982440293	5,148684933188086	5,474420448994616	3	0,6180339901755971	
0	0,38196600982440293	0,14589803463144788	0,23606797716322708	5,283735164608827	5,148684933188086	4	0,38196600982440293	
0,14589803463144788	0,38196600982440293	0,23606797716322708	0,2917960692628958	5,148684933188086	5,189260447144134	5	0,23606797519295505	
0,14589803463144788	0,2917960692628958	0,20162612870138863	0,23606797716322708	5,171747186266756	5,148684933188086	6	0,14589803463144793	
0,20162612870138863	0,2917960692628958	0,23606797716322708	0,2573542227713294	5,148684933188086	5,152599852720683	7	0,09016994056150718	
0,20162612870138863	0,2573542227713294	0,222912376279763	0,23606797716322708	5,153250790679458	5,148684933188086	8	0,05572809406994078	
0,222912376279763	0,2573542227713294	0,23606797716322708	0,2441986238581374	5,148684933188086	5,148519597104311	9	0,0344418464915664	
0,23606797716322708	0,2573542227713294	0,2441986238581374	0,2492235748587264	5,148519597104311	5,149440892335818	10	0,021286245608102328	
0,23606797716322708	0,2492235748587264	0,2410929269461234	0,2441986238581374	5,148341796483516	5,148519597104311	11	0,013155597695499316	
0,23606797716322708	0,2441986238581374	0,23917367482780655	0,2410929269461234	5,148380977797901	5,148341796483516	12	0,008130646694910315	
0,23917367482780655	0,2441986238581374	0,2410929269461234	0,24227937249238604	5,148341796483516	5,148374489398657	13	0,00502494903033085	
0,23917367482780655	0,24227937249238604	0,24036012112663466	0,2410929269461234	5,148343336033951	5,148341796483516	14	0,003105697664579493	
0,24036012112663466	0,24227937249238604	0,2410929269461234	0,2415465674254628	5,148341796483516	5,148349157961114	15	0,0019192513657513843	
0,24036012112663466	0,2415465674254628	0,24081376235853955	0,2410929269461234	5,148340427089674	5,148341796483516	16	0,0011864462988281366	
0,24036012112663466	0,2410929269461234	0,24063928524834466	0,24081376235853955	5,148340793763281	5,148340427089674	17	0,0007328058194887299	
0,24063928524834466	0,2410929269461234	0,24081376235853955	0,24091844937005463	5,148340427089674	5,148340658460663	18	0,0004536416977787283	
0,24063928524834466	0,24091844937005463	0,2407439717939859	0,24081376235853955	5,148340460922167	5,148340427089674	19	0,00027916412170997384	
0,2407439717939859	0,24091844937005463	0,24081376235853955	0,24084865833962715	5,148340427089674	5,148340466596337	20	0,00017447757606872671	
0,2407439717939859	0,24084865833962715	0,24077886730919965	0,24081376235853955	5,148340425198998	5,148340427089674	21	0,00010468654564124713	
0,2407439717939859	0,24081376235853955	0,24077886707626273	0,24077886730919965	5,148340425198998	5,148340425198998	21	6,979056455364008e-05	
Fibanachi	eps=	0,00010000000000000002	Func index=	4	
a	b	x1	x2	f1	f2	function_calls	b - a	
0,5	2,5	1,2639320220841959	1,736067977915804	1,1588581518271444	0,5943400433821568	2	2,0	
1,2639320220841959	2,5	1,736067977915804	2,027864045098628	0,5943400433821568	0,4877263983947319	3	1,2360679779158041	
1,736067977915804	2,5	2,027864045098628	2,208203932242258	0,4877263983947319	0,5131660314995629	4	0,7639320220841961	
1,736067977915804	2,208203932242258	1,9164078644845162	2,027864045098628	0,5068161325074549	0,4877263983947319	5	0,4721359543264543	
1,9164078644845162	2,208203932242258	2,027864045098628	2,0967477510532286	0,4877263983947319	0,4892410862392787	6	0,29179606775774203	
1,9164078644845162	2,0967477510532286	1,9852915698641989	2,027864045098628	0,49187139800679847	0,4877263983947319	7	0,18033988656871247	
1,9852915698641989	2,0967477510532286	2,027864045098628	2,0541752752438813	0,4877263983947319	0,4871063570595361	8	0,11145618118902978	
2,027864045098628	2,0967477510532286	2,0541752752438813	2,0704365212632942	0,4871063570595361	0,48746413252937	9	0,06888370595460058	
2,027864045098628	2,0704365212632942	2,04412529147336	2,0541752752438813	0,4871682202912089	0,4871063570595361	10	0,042572476164666195	
2,04412529147336	2,0704365212632942	2,0541752752438813	2,0603865378480912	0,4871063570595361	0,4871762242669285	11	0,026311229789934387	
2,04412529147336	2,0603865378480912	2,050336554432888	2,0541752752438813	0,4871044648587296	0,4871063570595361	12	0,016261246374731364	
2,04412529147336	2,0541752752438813	2,0479640120647526	2,050336554432888	0,4871190685273584	0,4871044648587296	13	0,010049983770521465	
2,0479640120647526	2,0541752752438813	2,050336554432888	2,0518027326561454	0,4871044648587296	0,4871014644495058	14	0,006211263179128679	
2,050336554432888	2,0541752752438813	2,0518027326561454	2,0527090971563493	0,4871014644495058	0,48710191125520474	15	0,0038387208109931237	
2,050336554432888	2,0527090971563493	2,0512429190688173	2,0518027326561454	0,48710206697673347	0,4871014644495058	16	0,002372542723461102	
2,0512429190688173	2,0527090971563493	2,0518027326561454	2,0521492837047464	0,4871014644495058	0,487101427644672	17	0,0014661780875320218	
2,0518027326561454	2,0527090971563493	2,0521492837047464	2,0523625460239185	0,487101427644672	0,4871015327759193	18	0,0009063645002038712	
2,0518027326561454	2,0523625460239185	2,052015994891488	2,0521492837047464	0,487101411376388	0,487101427644672	19	0,0005598133677731099	
2,0518027326561454	2,0521492837047464	2,051936021520992	2,052015994891488	0,48710141986978633	0,487101411376388	20	0,00034655104860092933	
2,051936021520992	2,0521492837047464	2,052015994891488	2,0520693103858383	0,487101411376388	0,48710141332011697	21	0,0002132621837542814	
2,051936021520992	2,0520693103858383	2,0519893370669307	2,052015994891488	0,48710141268632157	0,487101411376388	22	0,00013328886484620384	
2,0519893370669307	2,0520693103858383	2,052015994891488	2,0520426526128692	0,487101411376388	0,487101411376388	22	7,997331890763348e-05	
Fibanachi	eps=	1,0000000000000003e-05	Func index=	0	
a	b	x1	x2	f1	f2	function_calls	b - a	
-0,5	0,5	-0,11803398873830306	0,11803398873830295	1,4099446089154188	0,8981126960359669	2	1,0	
-0,11803398873830306	0,5	0,11803398873830295	0,2639320224974738	0,8981126960359669	1,0307772130753072	3	0,6180339887383031	
-0,11803398873830306	0,2639320224974738	0,02786404499494763	0,11803398873830295	0,9525550868770016	0,8981126960359669	4	0,38196601123577684	
0,02786404499494763	0,2639320224974738	0,11803398873830295	0,17376207872819832	0,8981126960359669	0,9244988747414052	5	0,23606797750252614	
0,02786404499494763	0,17376207872819832	0,08359213495892284	0,11803398873830295	0,9028453802750859	0,8981126960359669	6	0,1458980337332507	
0,08359213495892284	0,17376207872819832	0,11803398873830295	0,13932022492289806	0,8981126960359669	0,9036648153506848	7	0,09016994376927548	
0,08359213495892284	0,13932022492289806	0,1048783711175978	0,11803398873830295	0,8978146846506193	0,8981126960359669	8	0,055728089963975214	
0,08359213495892284	0,11803398873830295	0,09674775259564751	0,1048783711175978	0,8989071096567381	0,8978146846506193	9	0,03444185377938011	
0,09674775259564751	0,11803398873830295	0,1048783711175978	0,10990337023237218	0,8978146846506193	0,8976329856205694	10	0,021286236142655443	
0,1048783711175978	0,11803398873830295	0,10990337023237218	0,11300898961362796	0,8976329856205694	0,8977047117288967	11	0,013155617620705148	
0,1048783711175978	0,11300898961362796	0,10798399048895298	0,10990337023237218	0,8976586217141568	0,8976329856205694	12	0,008130618496030154	
0,10798399048895298	0,11300898961362796	0,10990337023237218	0,11108960986030815	0,8976329856205694	0,8976439426488666	13	0,005024999124674981	
0,10798399048895298	0,11108960986030815	0,10917023010698834	0,10990337023237218	0,8976364327844304	0,8976329856205694	14	0,0031056193713551727	
0,10917023010698834	0,11108960986030815	0,10990337023237218	0,11035646972502369	0,8976329856205694	0,8976347627142676	15	0,0019193797533198081	
0,10917023010698834	0,11035646972502369	0,10962332958973925	0,10990337023237218	0,8976333788722	0,8976329856205694	16	0,0011862396180353507	
0,10962332958973925	0,11035646972502369	0,10990337023237218	0,11007642907249016	0,8976329856205694	0,8976333125167186	17	0,0007331401352844436	
0,10962332958973925	0,11007642907249016	0,1097963884199566	0,10990337023237218	0,8976330012316099	0,8976329856205694	18	0,00045309948275090717	
0,1097963884199566	0,11007642907249016	0,10990337023237218	0,10996944725017396	0,8976329856205694	0,8976330590831387	19	0,00028004065253355026	
0,1097963884199566	0,10996944725017396	0,10986246542785778	0,10990337023237218	0,8976329719434418	0,8976329856205694	20	0,0001730588302173569	
0,1097963884199566	0,10990337023237218	0,1098372932305861	0,10986246542785778	0,8976329756158897	0,8976329719434418	21	0,00010698181241557136	
0,1098372932305861	0,10990337023237218	0,10986246542785778	0,10987819804121557	0,8976329719434418	0,8976329743256839	22	6,607700178608289e-05	
0,1098372932305861	0,10987819804121557	0,10985302585005897	0,10986246542785778	0,8976329722411409	0,8976329719434418	23	4,09048106294746e-05	
0,10985302585005897	0,10987819804121557	0,10986246542785778	0,10986875846953184	0,8976329719434418	0,8976329724645875	24	2,5172191156594415e-05	
0,10985302585005897	0,10986875846953184	0,10985931889784813	0,10986246542785778	0,8976329718987502	0,8976329719434418	25	1,5732619472866305e-05	
0,10985302585005897	0,10986246542785778	0,1098561723759919	0,10985931889784813	0,8976329718987502	0,8976329718987502	25	9,439577798808774e-06	
Fibanachi	eps=	1,0000000000000003e-05	Func index=	1	
a	b	x1	x2	f1	f2	function_calls	b - a	
6	9,9	7,489667443872891	8,41033255612711	6,3028629827246005	6,100777262655596	2	3,9000000000000004	
7,489667443872891	9,9	8,41033255612711	8,979334887751415	6,100777262655596	6,307049612823985	3	2,410332556127109	
7,489667443872891	8,979334887751415	8,05866977550283	8,41033255612711	6,152809516779326	6,100777262655596	4	1,489667443878524	
8,05866977550283	8,979334887751415	8,41033255612711	8,627672107132769	6,100777262655596	6,114443244115077	5	0,9206651122485852	
8,05866977550283	8,627672107132769	8,276009326514123	8,41033255612711	6,113063965707578	6,100777262655596	6	0,5690023316299389	
8,276009326514123	8,627672107132769	8,41033255612711	8,493348877525415	6,100777262655596	6,100122950891272	7	0,3516627806186463	
8,41033255612711	8,627672107132769	8,493348877525415	8,54465578573098	6,100122950891272	6,103076020042707	8	0,21733955100565971	
8,41033255612711	8,54465578573098	8,461639464329192	8,493348877525415	6,09963796542832	6,100122950891272	9	0,13432322960387033	
8,41033255612711	8,493348877525415	8,442041969325485	8,461639464329192	6,099805165623025	6,09963796542832	10	0,08301632139830595	
8,442041969325485	8,493348877525415	8,461639464329192	8,473751382523862	6,09963796542832	6,099709854838402	11	0,05130690819992978	
8,442041969325485	8,473751382523862	8,454153887522308	8,461639464329192	6,099661185687694	6,09963796542832	12	0,03170941319837617	
8,454153887522308	8,473751382523862	8,461639464329192	8,466265805719129	6,09963796542832	6,099649281953749	13	0,01959749500155361	
8,454153887522308	8,466265805719129	8,458780228914396	8,461639464329192	6,099640815899985	6,09963796542832	14	0,012111918196820781	
8,458780228914396	8,466265805719129	8,461639464329192	8,463406570306486	6,09963796542832	6,099639954404538	15	0,00748557680473283	
8,458780228914396	8,463406570306486	8,46054733489384	8,461639464329192	6,0996381710549485	6,09963796542832	16	0,004626341392089728	
8,46054733489384	8,463406570306486	8,461639464329192	8,462314440873287	6,09963796542832	6,099638385888051	17	0,0028592354126448782	
8,46054733489384	8,462314440873287	8,461222311440089	8,461639464329192	6,099637914839419	6,09963796542832	18	0,001767105979446626	
8,46054733489384	8,461639464329192	8,460964487781615	8,461222311440089	6,099637963412247	6,099637914839419	19	0,0010921294353511968	
8,460964487781615	8,461639464329192	8,461222311440089	8,461381640669387	6,099637914839419	6,099637915308309	20	0,0006749765475770886	
8,460964487781615	8,461381640669387	8,461123817009584	8,461222311440089	6,099637926198947	6,099637914839419	21	0,00041715288777233184	
8,461123817009584	8,461381640669387	8,461222311440089	8,461283146237552	6,099637914839419	6,099637912269328	22	0,0002578236598029804	
8,461222311440089	8,461381640669387	8,461283146237552	8,461320805872747	6,099637912269328	6,099637912380063	23	0,00015932922929806637	
8,461222311440089	8,461320805872747	8,461259971076105	8,461283146237552	6,09963791284802	6,099637912269328	24	9,849443265785851e-05	
8,461259971076105	8,461320805872747	8,461283146237552	8,46129763071212	6,099637912269328	6,0996379121579025	25	6,083479664198421e-05	
8,461283146237552	8,461320805872747	8,46129763071212	8,461306321397672	6,0996379121579025	6,099637912183457	26	3,765963519519744e-05	
8,461283146237552	8,461306321397672	8,461291836922596	8,46129763071212	6,09963791217937	6,0996379121579025	27	2,3175160119848215e-05	
8,461291836922596	8,461306321397672	8,46129763071212	8,46130052760764	6,0996379121579025	6,09963791215872	28	1,4484475075349224e-05	
8,461291836922596	8,46130052760764	8,461294733817612	8,46129763071212	6,0996379121579025	6,0996379121579025	28	8,690685044498991e-06	
Fibanachi	eps=	1,0000000000000003e-05	Func index=	2	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	6,283185307179586	2,3999632297302034	3,8832220774493833	-7,003410273878392	-2,6460919831648786	2	6,283185307179586	
0	3,8832220774493833	1,483258847722646	2,3999632297302034	-3,9390008917695547	-7,003410273878392	3	3,8832220774493833	
1,483258847722646	3,8832220774493833	2,3999632297302034	2,966517695445292	-7,003410273878392	-7,060041590782041	4	2,3999632297267373	
2,3999632297302034	3,8832220774493833	2,966517695445292	3,3166676117321523	-7,060041590782041	-6,052652624418876	5	1,48325884771918	
2,3999632297302034	3,3166676117321523	2,7501131460149217	2,966517695445292	-7,268503538205861	-7,060041590782041	6	0,9167043820019489	
2,3999632297302034	2,966517695445292	2,6163677791618976	2,7501131460149217	-7,249944889219125	-7,268503538205861	7	0,5665544657150887	
2,6163677791618976	2,966517695445292	2,7501131460149217	2,8327723285935917	-7,268503538205861	-7,224704981484739	8	0,35014991628339454	
2,6163677791618976	2,8327723285935917	2,699026961741892	2,7501131460149217	-7,274188785874211	-7,268503538205861	9	0,21640454943169418	
2,6163677791618976	2,7501131460149217	2,6674539634341095	2,699026961741892	-7,269739086341361	-7,274188785874211	10	0,13374536685302418	
2,6674539634341095	2,7501131460149217	2,699026961741892	2,718540147706321	-7,274188785874211	-7,273912714258195	11	0,08265918258081228	
2,6674539634341095	2,718540147706321	2,68696714939772	2,699026961741892	-7,273199755559102	-7,274188785874211	12	0,051086184272211455	
2,68696714939772	2,718540147706321	2,699026961741892	2,706480335361331	-7,274188785874211	-7,274357970004901	13	0,03157299830860083	
2,699026961741892	2,718540147706321	2,706480335361331	2,7110867740873874	-7,274357970004901	-7,274293003602672	14	0,01951318596442908	
2,699026961741892	2,7110867740873874	2,703633400468454	2,706480335361331	-7,274333318811955	-7,274357970004901	15	0,01205981234549558	
2,703633400468454	2,7110867740873874	2,706480335361331	2,708239839195016	-7,274357970004901	-7,274348464333545	16	0,007453373618933501	
2,703633400468454	2,708239839195016	2,705392904302645	2,706480335361331	-7,274354391925507	-7,274357970004901	17	0,004606438726562079	
2,705392904302645	2,708239839195016	2,706480335361331	2,7071524081368357	-7,274357970004901	-7,274356571324201	18	0,002846934892370978	
2,705392904302645	2,7071524081368357	2,7060649770786553	2,706480335361331	-7,2743574553728365	-7,274357970004901	19	0,0017595038341906566	
2,7060649770786553	2,7071524081368357	2,706480335361331	2,706737049854666	-7,274357970004901	-7,274357761339408	20	0,0010874310581803215	
2,7060649770786553	2,706737049854666	2,7063216915724966	2,706480335361331	-7,2743578977726155	-7,274357970004901	21	0,0006720727760107792	
2,7063216915724966	2,706737049854666	2,706480335361331	2,7065784060663374	-7,274357970004901	-7,274357937793491	22	0,0004153582821695423	
2,7063216915724966	2,7065784060663374	2,7064197622780086	2,706480335361331	-7,2743579605613045	-7,274357970004901	23	0,0002567144938407928	
2,7064197622780086	2,7065784060663374	2,706480335361331	2,706517832983521	-7,274357970004901	-7,274357964623529	24	0,00015864378832874948	
2,7064197622780086	2,706517832983521	2,7064572599007044	2,706480335361331	-7,274357969049057	-7,274357970004901	25	9,807070551248742e-05	
2,7064572599007044	2,706517832983521	2,706480335361331	2,7064947575234006	-7,274357970004901	-7,274357968951209	26	6,057308281670615e-05	
2,7064572599007044	2,7064947575234006	2,7064716820632797	2,706480335361331	-7,274357970027479	-7,274357970004901	27	3,749762269622536e-05	
2,7064572599007044	2,706480335361331	2,706465913198439	2,7064716820632797	-7,274357969788518	-7,274357970027479	28	2,3075460626742483e-05	
2,706465913198439	2,706480335361331	2,7064716820632797	2,7064745664961745	-7,274357970027479	-7,274357970070756	29	1,4422162891936097e-05	
2,7064716820632797	2,706480335361331	2,7064745664961745	2,7064774509286473	-7,274357970070756	-7,274357970070756	29	8,653298051441993e-06	
Fibanachi	eps=	1,0000000000000003e-05	Func index=	3	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	1	0,38196601126169694	0,618033988738303	5,474420455861262	7,838582482179628	2	1	
0	0,618033988738303	0,23606797750252612	0,38196601126169694	5,148684933138664	5,474420455861262	3	0,618033988738303	
0	0,38196601126169694	0,14589803374315127	0,23606797750252612	5,283735167115436	5,148684933138664	4	0,38196601126169694	
0,14589803374315127	0,38196601126169694	0,23606797750252612	0,2917960674863026	5,148684933138664	5,189260444265143	5	0,23606797751854566	
0,14589803374315127	0,2917960674863026	0,20162612371090818	0,23606797750252612	5,171747192197177	5,148684933138664	6	0,14589803374315133	
0,20162612371090818	0,2917960674863026	0,23606797750252612	0,2573542136786651	5,148684933138664	5,152599848029515	7	0,09016994377539442	
0,20162612371090818	0,2573542136786651	0,22291235987102764	0,23606797750252612	5,153250799665656	5,148684933138664	8	0,05572808996775694	
0,22291235987102764	0,2573542136786651	0,23606797750252612	0,2441985960311471	5,148684933138664	5,148519594173249	9	0,03444185380763748	
0,23606797750252612	0,2573542136786651	0,2441985960311471	0,24922359515994477	5,148519594173249	5,149440897644421	10	0,021286236176139006	
0,23606797750252612	0,24922359515994477	0,24109297664122442	0,2441985960311471	5,148341796941639	5,148519594173249	11	0,013155617657418656	
0,23606797750252612	0,2441985960311471	0,2391735968863299	0,24109297664122442	5,148380981697314	5,148341796941639	12	0,008130618528620986	
0,2391735968863299	0,2441985960311471	0,24109297664122442	0,24227921627013363	5,148341796941639	5,148374482228423	13	0,005024999144817216	
0,2391735968863299	0,24227921627013363	0,24035983650912018	0,24109297664122442	5,148343339853899	5,148341796941639	14	0,0031056193838037427	
0,24035983650912018	0,24227921627013363	0,24109297664122442	0,24154607613191045	5,148341796941639	5,148349146548034	15	0,0019193797610134455	
0,24035983650912018	0,24154607613191045	0,24081293599368728	0,24109297664122442	5,148340426610071	5,148341796941639	16	0,0011862396227902694	
0,24035983650912018	0,24109297664122442	0,24063987716043897	0,24081293599368728	5,148340790929823	5,148340426610071	17	0,0007331401321042375	
0,24063987716043897	0,24109297664122442	0,24081293599368728	0,24091991781175776	5,148340426610071	5,14834066411393	18	0,0004530994807854516	
0,24063987716043897	0,24091991781175776	0,2407468589822911	0,24081293599368728	5,148340456539218	5,148340426610071	19	0,00028004065131878586	
0,2407468589822911	0,24091991781175776	0,24081293599368728	0,2408538408041432	5,148340426610071	5,148340475671693	20	0,00017305882946666573	
0,2407468589822911	0,2408538408041432	0,24078776379652866	0,24081293599368728	5,14834042210866	5,148340426610071	21	0,00010698182185212013	
0,2407468589822911	0,24081293599368728	0,2407720311771087	0,24078776379652866	5,148340429234731	5,14834042210866	22	6,607701139618727e-05	
0,2407720311771087	0,24081293599368728	0,24078776379652866	0,24079720337192628	5,14834042210866	5,148340421502949	23	4,09048165785908e-05	
0,24078776379652866	0,24081293599368728	0,24079720337192628	0,2408034964197528	5,148340421502949	5,148340422628298	24	2,517219715861274e-05	
0,24078776379652866	0,2408034964197528	0,2407940568458183	0,24079720337192628	5,148340421399023	5,148340421502949	25	1,5732623224129494e-05	
0,24078776379652866	0,24079720337192628	0,2407909103216612	0,2407940568458183	5,148340421399023	5,148340421399023	25	9,439575397618416e-06	
Fibanachi	eps=	1,0000000000000003e-05	Func index=	4	
a	b	x1	x2	f1	f2	function_calls	b - a	
0,5	2,5	1,2639320225035928	1,7360679774964072	1,1588581511074536	0,5943400436674138	2	2,0	
1,2639320225035928	2,5	1,7360679774964072	2,027864044999622	0,5943400436674138	0,48772639839985443	3	1,2360679774964072	
1,7360679774964072	2,5	2,027864044999622	2,2082039325014593	0,48772639839985443	0,513166031586012	4	0,7639320225035928	
1,7360679774964072	2,2082039325014593	1,916407865002919	2,027864044999622	0,5068161323566183	0,48772639839985443	5	0,4721359550050521	
1,916407865002919	2,2082039325014593	2,027864044999622	2,096747752509431	0,48772639839985443	0,48924108637858665	6	0,29179606749854026	
1,916407865002919	2,096747752509431	1,9852915725174023	2,027864044999622	0,49187139762737003	0,48772639839985443	7	0,18033988750651186	
1,9852915725174023	2,096747752509431	2,027864044999622	2,0541752800318855	0,48772639839985443	0,48710635708156785	8	0,11145617999202861	
2,027864044999622	2,096747752509431	2,0541752800318855	2,0704365174742785	0,48710635708156785	0,48746413238008646	9	0,06888370750980899	
2,027864044999622	2,0704365174742785	2,0441252824391256	2,0541752800318855	0,4871682204440111	0,48710635708156785	10	0,042572472474656564	
2,0441252824391256	2,0704365174742785	2,0541752800318855	2,0603865198786293	0,48710635708156785	0,4871762239453638	11	0,02631123503515287	
2,0441252824391256	2,0603865198786293	2,0503365222829806	2,0541752800318855	0,48710446497497617	0,48710635708156785	12	0,016261237439503695	
2,0441252824391256	2,0541752800318855	2,0479640401898163	2,0503365222829806	0,48711906828281487	0,48710446497497617	13	0,01004999759275993	
